dataset_id,dataset_root,episode_index,parquet_path,expected_frames,rows,global_index_min,global_index_max,max_abs_joint_delta,max_abs_joint_delta_frame,max_abs_joint_delta_joint,max_action_jump,max_action_jump_frame,max_action_jump_joint,max_state_jump,max_state_jump_frame,max_state_jump_joint,max_ts_gap_ms,max_ts_gap_frame,ts_gaps_over_warning,state_left_gripper_min,state_left_gripper_max,state_right_gripper_min,state_right_gripper_max,action_left_gripper_min,action_left_gripper_max,action_right_gripper_min,action_right_gripper_max,video_frames,duplicate_frame_candidates,exclude_reasons,review_reasons,status
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,40,data/episode_000040.parquet,1391,1391,55628,57018,0.23982369899749756,561,13,0.23226886987686157,525,13,0.2542814016342163,573,13,99.093248,1,1,0.0,120.0,0.0,120.0,0.0,0.004717235453426838,0.0,1.000338077545166,"{""observation.images.hand_left"": 1391, ""observation.images.hand_right"": 1391, ""observation.images.top_head"": 1391}",{},max_state_jump=0.254281,source_timestamp_gap=99.093ms@1;max_action_jump=0.232269,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,41,data/episode_000041.parquet,1386,1386,57019,58404,0.22666645050048828,409,11,0.18276727199554443,402,11,0.22454655170440674,410,13,105.725696,1,1,0.0,120.0,0.0,120.0,-0.0007292039808817208,0.0018111112294718623,0.0,1.0038020610809326,"{""observation.images.hand_left"": 1386, ""observation.images.hand_right"": 1386, ""observation.images.top_head"": 1386}",{},,source_timestamp_gap=105.726ms@1;max_action_jump=0.182767;max_state_jump=0.224547,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,42,data/episode_000042.parquet,1392,1392,58405,59796,0.21624892950057983,591,13,0.21124893426895142,598,13,0.19208961725234985,608,13,96.711424,1,2,0.0,120.0,0.0,120.0,-0.0011752855498343706,0.0018111112294718623,0.0,1.0077624320983887,"{""observation.images.hand_left"": 1392, ""observation.images.hand_right"": 1392, ""observation.images.top_head"": 1392}",{},,source_timestamp_gap=96.711ms@1;max_action_jump=0.211249;max_state_jump=0.192090,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,43,data/episode_000043.parquet,1398,1398,59797,61194,0.2409978210926056,1113,12,0.23599782586097717,1120,12,0.20700931549072266,663,13,100.671232,1,1,0.0,120.0,0.0,120.0,0.0,0.003986005205661058,0.0,1.0049176216125488,"{""observation.images.hand_left"": 1398, ""observation.images.hand_right"": 1398, ""observation.images.top_head"": 1398}",{},,source_timestamp_gap=100.671ms@1;max_action_jump=0.235998;max_state_jump=0.207009,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,44,data/episode_000044.parquet,1393,1393,61195,62587,0.22870808839797974,74,12,0.1696314811706543,486,13,0.21473973989486694,493,13,73.405952,2,1,0.0,120.0,0.0,120.0,0.0,0.0018111112294718623,0.0,1.006570816040039,"{""observation.images.hand_left"": 1393, ""observation.images.hand_right"": 1393, ""observation.images.top_head"": 1393}",{},,source_timestamp_gap=73.406ms@2;max_action_jump=0.169631;max_state_jump=0.214740,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,45,data/episode_000045.parquet,1389,1389,62588,63976,0.22666651010513306,560,13,0.15923082828521729,552,13,0.24936038255691528,561,13,106.215424,1,1,0.0,120.0,0.0,120.0,-0.0009002694278024137,0.0018111112294718623,0.0,1.003365397453308,"{""observation.images.hand_left"": 1389, ""observation.images.hand_right"": 1389, ""observation.images.top_head"": 1389}",{},,source_timestamp_gap=106.215ms@1;max_action_jump=0.159231;max_state_jump=0.249360,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,46,data/episode_000046.parquet,1391,1391,63977,65367,0.24432587623596191,522,13,0.1650693416595459,486,11,0.2012333869934082,533,13,68.981504,2,1,0.0,120.0,0.0,120.0,-0.0008789309649728239,0.0018111112294718623,-0.00357514969073236,1.001323938369751,"{""observation.images.hand_left"": 1391, ""observation.images.hand_right"": 1391, ""observation.images.top_head"": 1391}",{},,source_timestamp_gap=68.982ms@2;max_action_jump=0.165069;max_state_jump=0.201233,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,47,data/episode_000047.parquet,1394,1394,65368,66761,0.22666645050048828,662,13,0.18348217010498047,641,11,0.21037721633911133,691,13,98.890752,1,1,0.0,120.0,0.0,120.0,-0.00359118334017694,0.0033182534389197826,0.0,1.005010962486267,"{""observation.images.hand_left"": 1394, ""observation.images.hand_right"": 1394, ""observation.images.top_head"": 1394}",{},,source_timestamp_gap=98.891ms@1;max_action_jump=0.183482;max_state_jump=0.210377,review
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,48,data/episode_000048.parquet,1394,1394,66762,68155,0.25561606884002686,691,13,0.1942685842514038,698,13,0.26213371753692627,704,13,78.868224,1,1,0.0,120.0,0.0,120.0,0.0,0.002177478978410363,0.0,1.0058770179748535,"{""observation.images.hand_left"": 1394, ""observation.images.hand_right"": 1394, ""observation.images.top_head"": 1394}",{},max_state_jump=0.262134,source_timestamp_gap=78.868ms@1;max_joint_delta=0.255616;max_action_jump=0.194269,exclude
record_dataset_new3,/root/autodl-tmp/data_new/rollout_data/record_dataset_new3,49,data/episode_000049.parquet,1396,1396,68156,69551,0.22666645050048828,829,13,0.16664576530456543,794,13,0.24199658632278442,803,13,100.463616,1,1,0.0,120.0,0.0,120.0,0.0,0.0018111112294718623,0.0,1.0043220520019531,"{""observation.images.hand_left"": 1396, ""observation.images.hand_right"": 1396, ""observation.images.top_head"": 1396}",{},,source_timestamp_gap=100.464ms@1;max_action_jump=0.166646;max_state_jump=0.241997,review
